team_acc,overreliance,calib_error,harmful_flip_rate,beneficial_flip_rate,follow_rate,final_trust,skill,skill_peak,lam,seed,ai_acc
0.9298245614035088,0.03070175438596491,0.05143755068097089,0.0043859649122807015,0.0043859649122807015,0.9298245614035088,0.9988059717336024,low,0.55,0.1,27,0.9473684210526315
0.9254385964912281,0.03070175438596491,0.05143755068097089,0.0043859649122807015,0.0043859649122807015,0.9473684210526315,0.9988059717336024,low,0.55,0.1,28,0.9473684210526315
0.9342105263157895,0.017543859649122806,0.05143755068634226,0.0,0.0043859649122807015,0.9385964912280702,0.9988059717389738,low,0.55,0.1,29,0.9473684210526315
0.9298245614035088,0.02631578947368421,0.05226453425205024,0.0043859649122807015,0.0043859649122807015,0.9298245614035088,0.9996329553046818,low,0.55,0.2,0,0.9473684210526315
0.9254385964912281,0.02631578947368421,0.051437550686336375,0.0,0.0,0.9210526315789473,0.9988059717389679,low,0.55,0.2,1,0.9473684210526315
0.9254385964912281,0.02631578947368421,0.05226453425205024,0.008771929824561403,0.0043859649122807015,0.9342105263157895,0.9996329553046818,low,0.55,0.2,2,0.9473684210526315
0.9078947368421053,0.021929824561403508,0.05143755068634226,0.0043859649122807015,0.0043859649122807015,0.8947368421052632,0.9988059717389738,low,0.55,0.2,3,0.9473684210526315
0.9342105263157895,0.017543859649122806,0.0522645342574275,0.0043859649122807015,0.008771929824561403,0.9166666666666666,0.999632955310059,low,0.55,0.2,4,0.9473684210526315
0.9166666666666666,0.017543859649122806,0.051437550680965005,0.008771929824561403,0.0,0.9298245614035088,0.9988059717335965,low,0.55,0.2,5,0.9473684210526315
0.9254385964912281,0.021929824561403508,0.05143755068634226,0.0,0.0043859649122807015,0.9429824561403509,0.9988059717389738,low,0.55,0.2,6,0.9473684210526315
0.9035087719298246,0.03508771929824561,0.05226453425205024,0.0043859649122807015,0.0043859649122807015,0.9429824561403509,0.9996329553046818,low,0.55,0.2,7,0.9473684210526315
0.9298245614035088,0.013157894736842105,0.05143755068634226,0.0,0.0043859649122807015,0.9254385964912281,0.9988059717389738,low,0.55,0.2,8,0.9473684210526315
0.9298245614035088,0.021929824561403508,0.051437550686336375,0.0043859649122807015,0.0,0.9298245614035088,0.9988059717389679,low,0.55,0.2,9,0.9473684210526315
0.9385964912280702,0.017543859649122806,0.05226453425742761,0.0,0.008771929824561403,0.9605263157894737,0.9996329553100591,low,0.55,0.2,10,0.9473684210526315
0.8903508771929824,0.03508771929824561,0.051437550680965005,0.008771929824561403,0.0,0.9078947368421053,0.9988059717335965,low,0.55,0.2,11,0.9473684210526315
0.9342105263157895,0.02631578947368421,0.05226453425205613,0.0043859649122807015,0.008771929824561403,0.9429824561403509,0.9996329553046877,low,0.55,0.2,12,0.9473684210526315
0.9166666666666666,0.021929824561403508,0.05143755068097078,0.008771929824561403,0.0043859649122807015,0.9342105263157895,0.9988059717336023,low,0.55,0.2,13,0.9473684210526315
0.9342105263157895,0.017543859649122806,0.05226453425205024,0.0043859649122807015,0.0043859649122807015,0.9210526315789473,0.9996329553046818,low,0.55,0.2,14,0.9473684210526315
0.9254385964912281,0.021929824561403508,0.05226453425205024,0.0043859649122807015,0.0043859649122807015,0.9429824561403509,0.9996329553046818,low,0.55,0.2,15,0.9473684210526315
0.9429824561403509,0.02631578947368421,0.05226453425205613,0.0043859649122807015,0.008771929824561403,0.9605263157894737,0.9996329553046877,low,0.55,0.2,16,0.9473684210526315
0.9342105263157895,0.017543859649122806,0.0522645342574275,0.0043859649122807015,0.008771929824561403,0.9649122807017544,0.999632955310059,low,0.55,0.2,17,0.9473684210526315
0.9122807017543859,0.02631578947368421,0.05226453425205024,0.008771929824561403,0.0043859649122807015,0.9342105263157895,0.9996329553046818,low,0.55,0.2,18,0.9473684210526315
0.9078947368421053,0.03070175438596491,0.05226453425205024,0.0043859649122807015,0.0043859649122807015,0.9078947368421053,0.9996329553046818,low,0.55,0.2,19,0.9473684210526315
0.9254385964912281,0.02631578947368421,0.051437550686336375,0.0043859649122807015,0.0,0.9473684210526315,0.9988059717389679,low,0.55,0.2,20,0.9473684210526315
0.8903508771929824,0.021929824561403508,0.051437550680965005,0.008771929824561403,0.0,0.9122807017543859,0.9988059717335965,low,0.55,0.2,21,0.9473684210526315
0.9210526315789473,0.02631578947368421,0.05226453425205024,0.0043859649122807015,0.0043859649122807015,0.9254385964912281,0.9996329553046818,low,0.55,0.2,22,0.9473684210526315
0.9429824561403509,0.03070175438596491,0.05143755068634226,0.0043859649122807015,0.0043859649122807015,0.9824561403508771,0.9988059717389738,low,0.55,0.2,23,0.9473684210526315
0.9254385964912281,0.017543859649122806,0.05143755068634226,0.0,0.0043859649122807015,0.9385964912280702,0.9988059717389738,low,0.55,0.2,24,0.9473684210526315
