team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,p_ai,transparent,heuristic,seed
0.6457333333333334,0.6497,0.6468666666666667,0.6478333333333334,0.651784028695488,0.35432340513243327,0.6475164473684211,-0.003966666666666674,0.65,False,bayesian,18
0.6509333333333334,0.6488333333333334,0.6519666666666667,0.6515666666666666,0.6530025859591994,0.3491998568433969,0.6504111842105263,-0.0010333333333333306,0.65,False,bayesian,19
0.6527666666666667,0.6480333333333334,0.6499333333333334,0.6468333333333334,0.6440677966101694,0.35167709508667555,0.6501973684210526,0.0028333333333333544,0.65,False,bayesian,20
0.6510666666666667,0.6515333333333333,0.647,0.6470666666666667,0.6469310670443815,0.3528593508500773,0.6468914473684211,-0.00046666666666661527,0.65,False,bayesian,21
0.6445333333333333,0.6457,0.6457666666666667,0.6517,0.6556883410181613,0.3504877922882362,0.6483552631578948,-0.0012333333333334195,0.65,False,bayesian,22
0.6527,0.6570333333333334,0.6520333333333334,0.6434666666666666,0.6396206533192834,0.35448085476202645,0.6476480263157895,-0.004333333333333411,0.65,False,bayesian,23
0.6501,0.6501666666666667,0.6535333333333333,0.6552666666666667,0.6644217817971907,0.3495868611649495,0.6512993421052632,-0.0034333333333332883,0.65,False,bayesian,24
0.6473666666666666,0.6540333333333334,0.6477333333333334,0.6543,0.6579295987887964,0.3476739398929601,0.6499671052631578,-0.00666666666666671,0.65,False,bayesian,25
0.6506666666666666,0.6484333333333333,0.6506666666666666,0.6532666666666667,0.650381679389313,0.3451844262295082,0.6493585526315789,0.0,0.65,False,bayesian,26
0.6534,0.6522333333333333,0.6499333333333334,0.645,0.6454960959817178,0.35526720689301466,0.6490953947368422,0.0011666666666666492,0.65,False,bayesian,27
0.6500333333333334,0.6478666666666667,0.6508333333333334,0.6466,0.6429594272076372,0.3514468629961588,0.6466118421052631,-0.0008000000000000229,0.65,False,bayesian,28
0.6510333333333334,0.6482333333333333,0.6498,0.6563,0.6498191509613555,0.34020724325433466,0.6517434210526316,0.0012333333333333085,0.65,False,bayesian,29
0.6518666666666667,0.6554333333333333,0.6524,0.3862,0.38732259301879557,0.6143981197629266,0.375451296599467,-0.003566666666666607,0.65,False,asymmetric,0
0.6513666666666666,0.6497333333333334,0.6505666666666666,0.37826666666666664,0.37479729085185537,0.619869857047702,0.3939413680194086,0.0008000000000000229,0.65,False,asymmetric,1
0.6432,0.6423666666666666,0.6467333333333334,0.3772,0.3788450651066239,0.6236985877744562,0.3714194682408033,-0.0035333333333333883,0.65,False,asymmetric,2
0.6500333333333334,0.6515666666666666,0.6480666666666667,0.38276666666666664,0.382648228831218,0.6171690155333813,0.37752668997082756,-0.0015333333333332755,0.65,False,asymmetric,3
0.6514666666666666,0.6472333333333333,0.6511,0.3803,0.3746059042705646,0.6166487482721548,0.37675846552592185,0.0003666666666666263,0.65,False,asymmetric,4
