team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,sweep,value,p_ai,seed
0.7711333333333333,0.6512666666666667,0.7493,0.7817666666666667,0.6118867171918628,0.1613950798523066,0.745625,0.02183333333333337,conf_beta,1.5,0.75,6
0.7732666666666667,0.6525666666666666,0.7547333333333334,0.7861666666666667,0.6178309323185648,0.15912905220386891,0.7489967105263159,0.01853333333333329,conf_beta,1.5,0.75,7
0.7699333333333334,0.6471,0.749,0.7871333333333334,0.6199203187250996,0.15683133066310637,0.7463815789473685,0.02093333333333336,conf_beta,1.5,0.75,8
0.7688333333333334,0.6494,0.7523,0.7804,0.6136455389584174,0.16469493553103814,0.7467434210526315,0.0165333333333334,conf_beta,1.5,0.75,9
0.7719333333333334,0.6542,0.7499,0.7814666666666666,0.6134879381580701,0.16251055696315064,0.7469243421052632,0.02203333333333335,conf_beta,1.5,0.75,10
0.7673,0.6489333333333334,0.7492666666666666,0.7874,0.6221749534698219,0.1573093691609574,0.7494407894736841,0.018033333333333346,conf_beta,1.5,0.75,11
0.7697,0.6470666666666667,0.7535666666666667,0.7865333333333333,0.6236980927904775,0.16021586234352192,0.7509046052631579,0.016133333333333333,conf_beta,1.5,0.75,12
0.7670333333333333,0.6477333333333334,0.7485666666666667,0.7805,0.617526183216227,0.1647593178073652,0.7461513157894737,0.01846666666666663,conf_beta,1.5,0.75,13
0.7761333333333333,0.6503333333333333,0.7548333333333334,0.7860666666666667,0.6201223657375935,0.16003532788695077,0.7483059210526315,0.021299999999999986,conf_beta,1.5,0.75,14
0.7678,0.6464,0.7517,0.7808,0.6216941871392133,0.16664449470090018,0.7449835526315789,0.016100000000000003,conf_beta,1.5,0.75,15
0.7684666666666666,0.6464333333333333,0.7483666666666666,0.7809333333333334,0.6120015896145184,0.16226448710525143,0.7463980263157896,0.020100000000000007,conf_beta,1.5,0.75,16
0.7734666666666666,0.6545,0.7509,0.7849666666666667,0.613140639636023,0.15803258312247526,0.7485526315789474,0.022566666666666624,conf_beta,1.5,0.75,17
0.7695,0.6554666666666666,0.7499666666666667,0.7841666666666667,0.6164511398480202,0.15991821858749278,0.7469736842105263,0.01953333333333329,conf_beta,1.5,0.75,18
0.7690666666666667,0.6513666666666666,0.7501333333333333,0.7830333333333334,0.6144610458911419,0.16081585495911838,0.7467598684210526,0.018933333333333358,conf_beta,1.5,0.75,19
0.8476666666666667,0.6503666666666666,0.8511333333333333,0.8839,0.7512315270935961,0.0928957468473408,0.8472203947368422,-0.003466666666666618,conf_beta,1.5,0.85,0
0.8470666666666666,0.6513,0.8521666666666666,0.8806,0.7542277339346111,0.09747701936240954,0.845986842105263,-0.005099999999999993,conf_beta,1.5,0.85,1
0.8470333333333333,0.6459,0.8516,0.8821666666666667,0.7486522911051213,0.09456708940034445,0.8454769736842106,-0.004566666666666719,conf_beta,1.5,0.85,2
0.8495333333333334,0.6473666666666666,0.8519666666666666,0.8783333333333333,0.7291150641747354,0.09573926992448843,0.8447697368421052,-0.0024333333333332874,conf_beta,1.5,0.85,3
0.8415333333333334,0.6503666666666666,0.8454333333333334,0.8783666666666666,0.7466034073754583,0.09754366597011395,0.8425822368421052,-0.0039000000000000146,conf_beta,1.5,0.85,4
0.8462666666666666,0.6475666666666666,0.8500333333333333,0.8813333333333333,0.7492776172482774,0.09536880906631112,0.8456743421052633,-0.003766666666666696,conf_beta,1.5,0.85,5
0.8439,0.6464,0.8474666666666667,0.8786,0.7408216783216783,0.09660163624921334,0.8429934210526315,-0.003566666666666718,conf_beta,1.5,0.85,6
0.8448333333333333,0.6478666666666667,0.8490333333333333,0.8833666666666666,0.7542503863987635,0.09367515998586629,0.8448848684210526,-0.0041999999999999815,conf_beta,1.5,0.85,7
0.8488,0.6470666666666667,0.8512666666666666,0.8837666666666667,0.7398027790228597,0.09107995927637247,0.8471381578947369,-0.002466666666666617,conf_beta,1.5,0.85,8
0.8451,0.6503,0.8476,0.8822666666666666,0.7567804024496938,0.09517067799276388,0.8441447368421052,-0.0025000000000000577,conf_beta,1.5,0.85,9
0.8416,0.6488666666666667,0.8465,0.8780333333333333,0.7509229098805646,0.09891710966725734,0.8443585526315789,-0.0049000000000000155,conf_beta,1.5,0.85,10
0.8487,0.6509333333333334,0.8525,0.8807666666666667,0.7378531073446327,0.09450635386119258,0.8462828947368422,-0.0038000000000000256,conf_beta,1.5,0.85,11
0.8501666666666666,0.6516666666666666,0.8548333333333333,0.8796333333333334,0.7460390355912744,0.09767985962175862,0.8467105263157895,-0.004666666666666708,conf_beta,1.5,0.85,12
0.847,0.6483,0.8501666666666666,0.8813333333333333,0.7377085650723025,0.09335424426583024,0.8450164473684211,-0.003166666666666651,conf_beta,1.5,0.85,13
0.8482,0.6524,0.8513,0.8812,0.7431069266980498,0.0946787266533537,0.8474342105263157,-0.0030999999999999917,conf_beta,1.5,0.85,14
0.8467666666666667,0.6456666666666667,0.8503333333333334,0.8812333333333333,0.7434298440979955,0.09451195609564876,0.8440296052631578,-0.003566666666666718,conf_beta,1.5,0.85,15
0.8467333333333333,0.6484666666666666,0.8502,0.8823,0.741878059635069,0.09295851956402415,0.8474013157894738,-0.003466666666666618,conf_beta,1.5,0.85,16
0.8471,0.6480666666666667,0.8511666666666666,0.8793666666666666,0.7435610302351624,0.09688662619933425,0.8457072368421052,-0.004066666666666663,conf_beta,1.5,0.85,17
0.8489333333333333,0.6457666666666667,0.8504333333333334,0.8788333333333334,0.7312235346556719,0.0952063653823541,0.8442927631578948,-0.0015000000000000568,conf_beta,1.5,0.85,18
0.8434666666666667,0.6515666666666666,0.847,0.878,0.7435729847494553,0.09771743408107045,0.8444901315789474,-0.0035333333333332773,conf_beta,1.5,0.85,19
0.7699,0.6456333333333333,0.7484333333333333,0.7879,0.6177288989002253,0.15490134948559212,0.7446381578947369,0.021466666666666745,conf_beta,2.5,0.75,0
0.7657,0.6472333333333333,0.7480333333333333,0.7844333333333333,0.6241566344754598,0.16157925226148567,0.7456414473684211,0.01766666666666672,conf_beta,2.5,0.75,1
0.773,0.6534333333333333,0.7529,0.7864666666666666,0.6193174153514097,0.15867534422455395,0.7489967105263159,0.020100000000000007,conf_beta,2.5,0.75,2
0.7730333333333334,0.6548666666666667,0.7501666666666666,0.7811,0.6084056037358239,0.16138635858698067,0.7469407894736843,0.022866666666666702,conf_beta,2.5,0.75,3
0.7714333333333333,0.6517666666666667,0.7490666666666667,0.7817333333333333,0.6176939426142402,0.16331434674261303,0.7447368421052631,0.022366666666666646,conf_beta,2.5,0.75,4
0.7712,0.6473666666666666,0.7550666666666667,0.7868666666666667,0.621801850843767,0.1595885573017835,0.7492763157894737,0.016133333333333333,conf_beta,2.5,0.75,5
0.7708666666666667,0.6564333333333333,0.7509,0.7837333333333333,0.6215709888933494,0.16247170062591557,0.7480263157894737,0.019966666666666688,conf_beta,2.5,0.75,6
0.772,0.6523,0.7517333333333334,0.7793666666666667,0.6086197636949516,0.16424263923377083,0.7462171052631578,0.020266666666666655,conf_beta,2.5,0.75,7
0.7686333333333333,0.6520333333333334,0.7494666666666666,0.785,0.6216072378924961,0.16038071517523572,0.7491118421052632,0.019166666666666665,conf_beta,2.5,0.75,8
0.7692333333333333,0.649,0.7483,0.7791666666666667,0.6048205535690637,0.1621898525546795,0.7458552631578947,0.02093333333333336,conf_beta,2.5,0.75,9
0.7718333333333334,0.6522,0.7505,0.7834333333333333,0.6172344689378757,0.16131467910282035,0.7471217105263157,0.021333333333333426,conf_beta,2.5,0.75,10
0.7713666666666666,0.6483,0.7523333333333333,0.7819333333333334,0.6088829071332436,0.16109880372175453,0.7468256578947369,0.019033333333333347,conf_beta,2.5,0.75,11
0.7720333333333333,0.6491,0.7518,0.7860666666666667,0.6215417673918883,0.1596169193934557,0.7469407894736843,0.020233333333333325,conf_beta,2.5,0.75,12
0.7737,0.6485333333333333,0.7508333333333334,0.7817,0.6026755852842809,0.15889012208657047,0.7463815789473685,0.022866666666666702,conf_beta,2.5,0.75,13
0.7710666666666667,0.6495,0.7497666666666667,0.7855333333333333,0.6144931397362462,0.1573822967145334,0.7467763157894737,0.021299999999999986,conf_beta,2.5,0.75,14
0.7685666666666666,0.6522333333333333,0.7493333333333333,0.7846333333333333,0.6142287234042553,0.1583629893238434,0.7473190789473685,0.019233333333333325,conf_beta,2.5,0.75,15
0.7721,0.6514,0.7489,0.7862333333333333,0.6195406876410461,0.15787599590510526,0.7470888157894737,0.0232,conf_beta,2.5,0.75,16
0.7673,0.6474666666666666,0.7482666666666666,0.7844,0.6195709745762712,0.160147897362794,0.7463157894736843,0.019033333333333347,conf_beta,2.5,0.75,17
0.7683333333333333,0.6512,0.7447333333333334,0.7780333333333334,0.6069469835466179,0.1633246799749351,0.7435197368421054,0.023599999999999954,conf_beta,2.5,0.75,18
0.7693,0.6484,0.7491333333333333,0.7844,0.6167951102843476,0.15947316899528344,0.7456414473684211,0.020166666666666666,conf_beta,2.5,0.75,19
0.8484333333333334,0.6514333333333333,0.8505,0.8842666666666666,0.7522853957636566,0.09253380364491476,0.8458717105263157,-0.002066666666666661,conf_beta,2.5,0.85,0
0.8455,0.6509666666666667,0.8499,0.8853333333333333,0.7577170775038863,0.0921284857042005,0.8475164473684211,-0.0043999999999999595,conf_beta,2.5,0.85,1
0.8463666666666667,0.6502,0.8498666666666667,0.8820333333333333,0.7491119005328597,0.09448540947599623,0.8451480263157896,-0.0034999999999999476,conf_beta,2.5,0.85,2
0.8463333333333334,0.6472,0.8489,0.8796666666666667,0.7350540480917714,0.09459300270938863,0.8454934210526317,-0.002566666666666606,conf_beta,2.5,0.85,3
0.8464333333333334,0.6483333333333333,0.8474,0.8829666666666667,0.7396242900830057,0.09122020297380222,0.8456907894736843,-0.0009666666666666712,conf_beta,2.5,0.85,4
0.8495333333333334,0.6552333333333333,0.8538333333333333,0.8804333333333333,0.7525655644241733,0.09767714229943393,0.8463980263157893,-0.0042999999999999705,conf_beta,2.5,0.85,5
0.8487333333333333,0.6447,0.8525666666666667,0.8794333333333333,0.7406737508478408,0.0965711381319154,0.8432730263157895,-0.0038333333333333552,conf_beta,2.5,0.85,6
0.8447,0.6478666666666667,0.8472,0.8776,0.7351657940663177,0.0967107333962858,0.8416282894736843,-0.0024999999999999467,conf_beta,2.5,0.85,7
0.8471333333333333,0.6451666666666667,0.8518333333333333,0.8865333333333333,0.7529808773903263,0.0902367442770495,0.8471381578947367,-0.0047000000000000375,conf_beta,2.5,0.85,8
0.8476333333333333,0.6521,0.8519333333333333,0.8855333333333333,0.7485366951823503,0.09065654589560998,0.8460690789473684,-0.0042999999999999705,conf_beta,2.5,0.85,9
0.8482,0.6468333333333334,0.8508666666666667,0.8865666666666666,0.7487706750111757,0.08928151688474496,0.8457894736842104,-0.002666666666666706,conf_beta,2.5,0.85,10
0.8477333333333333,0.6487333333333334,0.8496333333333334,0.8833,0.7399689647528265,0.09133351641884735,0.8438486842105263,-0.0019000000000000128,conf_beta,2.5,0.85,11
0.8483666666666667,0.6500333333333334,0.8531,0.8875,0.7621965055593374,0.09092329933966319,0.8479605263157896,-0.004733333333333256,conf_beta,2.5,0.85,12
0.8457,0.6500333333333334,0.8505333333333334,0.8810666666666667,0.7591436217662801,0.09750744630819878,0.8451644736842105,-0.004833333333333356,conf_beta,2.5,0.85,13
0.8509333333333333,0.6547,0.8518333333333333,0.8848,0.744206974128234,0.09074545098806495,0.8474506578947368,-0.0009000000000000119,conf_beta,2.5,0.85,14
0.8452333333333333,0.6488333333333334,0.8505666666666667,0.8800333333333333,0.7434753513272362,0.09597523219814241,0.8453289473684211,-0.005333333333333412,conf_beta,2.5,0.85,15
0.8476,0.6471,0.8501,0.8844,0.748943740271292,0.09171470023134533,0.8466940789473685,-0.0024999999999999467,conf_beta,2.5,0.85,16
0.8477,0.6541,0.8491,0.8820333333333333,0.7450850452838524,0.09362854787421976,0.8447368421052633,-0.0013999999999999568,conf_beta,2.5,0.85,17
0.8451333333333333,0.6468333333333334,0.8479666666666666,0.8814666666666666,0.7419425564569173,0.09351782695860686,0.845625,-0.0028333333333333544,conf_beta,2.5,0.85,18
0.8506333333333334,0.6508333333333334,0.8539666666666667,0.8846666666666667,0.7518831317050901,0.0926265662203833,0.8485690789473685,-0.0033333333333332993,conf_beta,2.5,0.85,19
