team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,p_ai,hetero,heuristic,seed
0.7128666666666666,0.6540333333333334,0.6510333333333334,0.6728,0.5003343203744388,0.23475500486406226,0.6499835526315789,0.05883333333333329,0.65,False,bayesian,14
0.7054666666666667,0.6528,0.6474,0.6719666666666667,0.5074683304972585,0.23844094326022036,0.6469407894736843,0.05266666666666664,0.65,False,bayesian,15
0.7089,0.6526666666666666,0.6493333333333333,0.6752,0.505893536121673,0.23336755646817248,0.6479934210526315,0.05623333333333336,0.65,False,bayesian,16
0.7119333333333333,0.6495666666666666,0.6540333333333334,0.6764333333333333,0.508045091049234,0.2344936547576576,0.6510361842105264,0.05789999999999995,0.65,False,bayesian,17
0.7147666666666667,0.6535333333333333,0.6512333333333333,0.6776,0.5024371595144796,0.22859190254389108,0.6514309210526317,0.06123333333333336,0.65,False,bayesian,18
0.7074333333333334,0.6470666666666667,0.6511,0.6762,0.5048246871118754,0.2319664158091435,0.6493914473684211,0.056333333333333346,0.65,False,bayesian,19
0.7116666666666667,0.6484,0.649,0.6715,0.4956315289648623,0.23338469440164356,0.6482236842105263,0.06266666666666665,0.65,False,bayesian,20
0.7113666666666667,0.6525,0.6543666666666667,0.6756,0.5059311409007619,0.23478172278539045,0.6479605263157895,0.05700000000000005,0.65,False,bayesian,21
0.7099666666666666,0.6496,0.6498666666666667,0.6748333333333333,0.5036176694592536,0.23291957324579401,0.6478453947368422,0.06009999999999993,0.65,False,bayesian,22
0.7081,0.6484666666666666,0.6501333333333333,0.6770666666666667,0.5073361280487805,0.2315935192780968,0.6485197368421052,0.05796666666666661,0.65,False,bayesian,23
0.7135,0.655,0.6515,0.6693666666666667,0.4980392156862745,0.2389869531849578,0.6499835526315789,0.058499999999999996,0.65,False,bayesian,24
0.7113666666666667,0.6469333333333334,0.6539,0.6748,0.504382163151305,0.2350002548809706,0.6501151315789474,0.057466666666666666,0.65,False,bayesian,25
0.7086,0.6479666666666667,0.6515333333333333,0.6747666666666666,0.504208915247752,0.23401207408165353,0.650263157894737,0.05706666666666671,0.65,False,bayesian,26
0.7099,0.6534333333333333,0.6484,0.6670333333333334,0.4950701554797118,0.2397182808965659,0.6471052631578948,0.056466666666666665,0.65,False,bayesian,27
0.7098333333333333,0.6532666666666667,0.6508,0.6769,0.5076365024818633,0.23227822167588608,0.6494407894736842,0.056566666666666654,0.65,False,bayesian,28
0.7059,0.6494333333333333,0.6428666666666667,0.6708333333333333,0.5023333955572149,0.23555947319298973,0.644654605263158,0.056466666666666665,0.65,False,bayesian,29
0.7121,0.6547666666666667,0.6487333333333334,0.4281,0.25612070601632186,0.4787791593875244,0.3954789309636038,0.057333333333333236,0.65,False,asymmetric,0
0.7089,0.6516,0.6525,0.4333666666666667,0.26762589928057556,0.47836526181353767,0.39218508906797495,0.056400000000000006,0.65,False,asymmetric,1
0.7044666666666667,0.6461333333333333,0.6465,0.42233333333333334,0.25742574257425743,0.4874967775199794,0.37256767169166194,0.05796666666666672,0.65,False,asymmetric,2
0.7063,0.6431,0.6531333333333333,0.4353666666666667,0.26609648279838555,0.4747371644380933,0.37028125548524443,0.053166666666666695,0.65,False,asymmetric,3
0.7076333333333333,0.6501666666666667,0.6476,0.4221666666666667,0.25898600075671585,0.4890364422483014,0.3810367486766292,0.057466666666666666,0.65,False,asymmetric,4
0.7088333333333333,0.6527,0.6521333333333333,0.43056666666666665,0.2689727865082407,0.48323451236965853,0.39621674767992343,0.05613333333333337,0.65,False,asymmetric,5
0.7092333333333334,0.6505666666666666,0.6513666666666666,0.4306,0.26675590400611915,0.4817051327977074,0.3984685672376581,0.05786666666666673,0.65,False,asymmetric,6
0.7088,0.6486666666666666,0.6474666666666666,0.4283,0.2668305597579425,0.4837829489291598,0.38156711779397084,0.06013333333333337,0.65,False,asymmetric,7
0.7101666666666666,0.6565,0.6483666666666666,0.42556666666666665,0.26400606692577494,0.48681301732558735,0.3834133071316681,0.05366666666666664,0.65,False,asymmetric,8
